case_id,role,condition_id,coverage_fraction,geometry_condition,component_native_id,component_volume_ml,global_resolution_class,representation,geometry_claim_allowed,quota,connected_sets,mean_nearest_neighbor_mm,common_capacity,coherent_capacity,dispersed_capacity,fragmented_capacity,capacity_source,uses_neutral_bank
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,5,151.33543283995854,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,39.8904923047178,4,4,6,4,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,6,0.3460133722895668,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,3,3.118033988749895,3,3,6,3,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,7,2.346485221186759,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,6.796693311223912,4,4,7,5,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,8,0.1674935747501848,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,2,2.0,3,3,6,4,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,11,0.4625762989182221,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,3.4541634565979926,4,4,6,6,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,12,0.3549393621665359,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,3,5.47637996885096,3,3,6,5,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,13,0.7791864104365966,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,3,7.038581573040311,3,3,6,5,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,16,2.7744076770532184,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,6.526555610218679,4,4,6,5,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,17,2.8342643150517173,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,7.069455614842247,4,4,6,5,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,18,0.8406182231192663,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,3.6992861296468504,4,4,6,5,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,19,0.4988053166541555,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,3,5.977725364273732,3,3,6,5,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,20,0.3391876153248258,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,2.8713203435596424,4,4,6,5,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,21,0.3853927393938423,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,3,5.977725364273732,3,3,6,5,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,22,0.8773722990832566,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,3,6.41439347309558,3,3,7,4,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,23,0.5303088103375758,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,3.4541634565979926,4,6,6,4,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,24,0.7560838484020883,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,4.499249624684678,4,4,6,4,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,25,1.9789444615468548,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,2,2,12.36931687685298,2,2,6,3,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,26,95.28704216955737,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,3,57.78397603917065,3,4,6,3,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,27,1.070068668780178,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,6.406149737043933,4,4,6,4,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,28,2.1285860565431016,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,8.897085368400163,4,4,7,5,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,31,1.002336157360824,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,2,2,12.186057606953941,2,2,6,4,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,33,0.1092121114358572,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,33,1,1.5,38,38,38,38,physical_neutral_bank,True
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,34,0.6547476103870863,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,4.18693177121688,4,4,6,5,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,35,10.479112115561724,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,3,26.82613855450764,3,4,6,3,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,36,1.6801863297824189,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,7.394174207655505,4,4,7,5,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,37,2.496126816183005,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,6.2613519212621505,4,4,6,4,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,38,0.9787085370982588,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,3,8.349506898320675,3,3,6,4,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,39,0.2467773671867927,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,2,2,5.408326913195984,2,2,6,4,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C100_FRG,1.0,fragmented,40,0.2635792304846169,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,34,1,1.5,92,92,92,92,physical_neutral_bank,True
coronacases_008,permanent_development,C50_COH,0.5,coherent,1,0.2887820254313532,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,7,12,5,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_COH,0.5,coherent,4,0.1638181671537858,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,44,1,1.5,46,46,46,46,physical_neutral_bank,True
coronacases_008,permanent_development,C50_COH,0.5,coherent,7,2.346485221186759,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.6035533905932737,6,6,12,9,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_COH,0.5,coherent,12,0.3549393621665359,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.875,4,4,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_COH,0.5,coherent,13,0.7791864104365966,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.8535533905932737,6,6,12,6,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_COH,0.5,coherent,19,0.4988053166541555,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,8,12,6,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_COH,0.5,coherent,20,0.3391876153248258,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,6,12,8,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_COH,0.5,coherent,21,0.3853927393938423,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,6,12,7,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_COH,0.5,coherent,22,0.8773722990832566,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.6242640687119283,5,5,12,6,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_COH,0.5,coherent,28,2.1285860565431016,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,5,12,7,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_COH,0.5,coherent,31,1.002336157360824,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,6,12,8,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_COH,0.5,coherent,33,0.1092121114358572,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,38,1,1.5,38,38,38,38,physical_neutral_bank,True
coronacases_008,permanent_development,C50_COH,0.5,coherent,35,10.479112115561724,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,12,5,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_COH,0.5,coherent,36,1.6801863297824189,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.8,5,5,12,9,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_COH,0.5,coherent,37,2.496126816183005,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.75,6,7,12,6,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_COH,0.5,coherent,39,0.2467773671867927,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,5,1,1.5,5,5,11,6,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_COH,0.5,coherent,40,0.2635792304846169,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,45,1,1.5,92,92,92,92,physical_neutral_bank,True
coronacases_008,permanent_development,C50_DIS,0.5,dispersed,1,0.2887820254313532,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,4.1808712710412,5,7,12,5,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_DIS,0.5,dispersed,4,0.1638181671537858,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,44,1,1.5,46,46,46,46,physical_neutral_bank,True
coronacases_008,permanent_development,C50_DIS,0.5,dispersed,7,2.346485221186759,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,9.742677375568887,6,6,12,9,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_DIS,0.5,dispersed,12,0.3549393621665359,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,3,4.592320555426608,4,4,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_DIS,0.5,dispersed,13,0.7791864104365966,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,6.223669353673721,6,6,12,6,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_DIS,0.5,dispersed,19,0.4988053166541555,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,5.034826445300872,6,8,12,6,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_DIS,0.5,dispersed,20,0.3391876153248258,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,5,3.9893543323095373,6,6,12,8,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_DIS,0.5,dispersed,21,0.3853927393938423,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,4.78224755112299,6,6,12,7,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_DIS,0.5,dispersed,22,0.8773722990832566,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,6.741640786499874,5,5,12,6,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_DIS,0.5,dispersed,28,2.1285860565431016,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,14.938344230417176,5,5,12,7,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_DIS,0.5,dispersed,31,1.002336157360824,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,7.363278481212785,6,6,12,8,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_DIS,0.5,dispersed,33,0.1092121114358572,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,38,1,1.5,38,38,38,38,physical_neutral_bank,True
coronacases_008,permanent_development,C50_DIS,0.5,dispersed,35,10.479112115561724,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,4,24.07282773793705,4,4,12,5,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_DIS,0.5,dispersed,36,1.6801863297824189,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,9.88551535205349,5,5,12,9,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_DIS,0.5,dispersed,37,2.496126816183005,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,6,9.448043331698925,6,7,12,6,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_DIS,0.5,dispersed,39,0.2467773671867927,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,5,5,3.354101966249685,5,5,11,6,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_DIS,0.5,dispersed,40,0.2635792304846169,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,45,1,1.5,92,92,92,92,physical_neutral_bank,True
coronacases_008,permanent_development,C50_FRG,0.5,fragmented,1,0.2887820254313532,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,2,1.8,5,7,12,5,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_FRG,0.5,fragmented,4,0.1638181671537858,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,44,1,1.5,46,46,46,46,physical_neutral_bank,True
coronacases_008,permanent_development,C50_FRG,0.5,fragmented,7,2.346485221186759,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,1.5,6,6,12,9,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_FRG,0.5,fragmented,12,0.3549393621665359,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,2,2.4270509831248424,4,4,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_FRG,0.5,fragmented,13,0.7791864104365966,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,1.5,6,6,12,6,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_FRG,0.5,fragmented,19,0.4988053166541555,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,2.1513878188659974,6,8,12,6,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_FRG,0.5,fragmented,20,0.3391876153248258,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,2,2.118033988749895,6,6,12,8,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_FRG,0.5,fragmented,21,0.3853927393938423,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,1.5,6,6,12,7,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_FRG,0.5,fragmented,22,0.8773722990832566,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,3.25942890371748,5,5,12,6,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_FRG,0.5,fragmented,28,2.1285860565431016,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,4.5,5,5,12,7,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_FRG,0.5,fragmented,31,1.002336157360824,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,1.5,6,6,12,8,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_FRG,0.5,fragmented,33,0.1092121114358572,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,38,1,1.5,38,38,38,38,physical_neutral_bank,True
coronacases_008,permanent_development,C50_FRG,0.5,fragmented,35,10.479112115561724,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,14.303222944314799,4,4,12,5,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_FRG,0.5,fragmented,36,1.6801863297824189,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,3.618677324489565,5,5,12,9,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_FRG,0.5,fragmented,37,2.496126816183005,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,3.0871173070873836,6,7,12,6,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_FRG,0.5,fragmented,39,0.2467773671867927,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,5,3,1.8,5,5,11,6,common_geometry_preserving_candidate_capacity,False
coronacases_008,permanent_development,C50_FRG,0.5,fragmented,40,0.2635792304846169,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,45,1,1.5,92,92,92,92,physical_neutral_bank,True
coronacases_009,final_outer_cv,C100_COH,1.0,coherent,1,72.49283125238443,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,2,1,2.1213203435596424,2,2,5,3,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_COH,1.0,coherent,2,0.7490830878262388,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,2,1,1.5,2,2,6,3,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_COH,1.0,coherent,3,28.84554014057272,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,2,1,1.5,2,2,5,5,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_COH,1.0,coherent,4,0.1934625067748364,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,6,4,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_COH,1.0,coherent,5,0.1705647704657374,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,3,1,1.5,3,3,5,4,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_COH,1.0,coherent,6,0.1084137719124687,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,26,1,1.5,50,50,50,50,physical_neutral_bank,True
coronacases_009,final_outer_cv,C100_COH,1.0,coherent,7,0.342998743895483,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,3,1,2.0,3,3,5,5,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_COH,1.0,coherent,8,1.1107738613618026,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,3,1,1.5,3,3,5,5,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_COH,1.0,coherent,9,0.753756095236259,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,3,1,2.118033988749895,3,3,6,4,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_DIS,1.0,dispersed,1,72.49283125238443,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,2,2,74.75961476626267,2,2,5,3,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_DIS,1.0,dispersed,2,0.7490830878262388,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,2,2,13.82931668593933,2,2,6,3,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_DIS,1.0,dispersed,3,28.84554014057272,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,2,2,79.44337606119217,2,2,5,5,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_DIS,1.0,dispersed,4,0.1934625067748364,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,4,4.575297321030461,4,4,6,4,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_DIS,1.0,dispersed,5,0.1705647704657374,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,3,3,4.5,3,3,5,4,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_DIS,1.0,dispersed,6,0.1084137719124687,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,26,1,1.5,50,50,50,50,physical_neutral_bank,True
coronacases_009,final_outer_cv,C100_DIS,1.0,dispersed,7,0.342998743895483,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,3,3,5.854860063735631,3,3,5,5,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_DIS,1.0,dispersed,8,1.1107738613618026,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,3,3,13.643023258910317,3,3,5,5,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_DIS,1.0,dispersed,9,0.753756095236259,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,3,3,8.377260792952907,3,3,6,4,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_FRG,1.0,fragmented,1,72.49283125238443,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,2,2,54.04165060395547,2,2,5,3,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_FRG,1.0,fragmented,2,0.7490830878262388,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,2,2,6.87386354243376,2,2,6,3,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_FRG,1.0,fragmented,3,28.84554014057272,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,2,2,44.54772721475249,2,2,5,5,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_FRG,1.0,fragmented,4,0.1934625067748364,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,3,2.8713203435596424,4,4,6,4,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_FRG,1.0,fragmented,5,0.1705647704657374,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,3,4.5,3,3,5,4,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_FRG,1.0,fragmented,6,0.1084137719124687,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,26,1,1.5,50,50,50,50,physical_neutral_bank,True
coronacases_009,final_outer_cv,C100_FRG,1.0,fragmented,7,0.342998743895483,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,3,3.73606797749979,3,3,5,5,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_FRG,1.0,fragmented,8,1.1107738613618026,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,3,7.791601917160037,3,3,5,5,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C100_FRG,1.0,fragmented,9,0.753756095236259,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,3,5.8416192529637785,3,3,6,4,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C50_COH,0.5,coherent,2,0.7490830878262388,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,3,1,1.5,3,3,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C50_COH,0.5,coherent,4,0.1934625067748364,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,6,1,1.5,6,6,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C50_COH,0.5,coherent,5,0.1705647704657374,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,6,6,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C50_COH,0.5,coherent,6,0.1084137719124687,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,32,1,1.5,50,50,50,50,physical_neutral_bank,True
coronacases_009,final_outer_cv,C50_COH,0.5,coherent,9,0.753756095236259,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,3,1,2.118033988749895,3,3,10,5,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C50_DIS,0.5,dispersed,2,0.7490830878262388,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,3,3,9.518515969218662,3,3,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C50_DIS,0.5,dispersed,4,0.1934625067748364,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,6,5,2.9976761962286425,6,6,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C50_DIS,0.5,dispersed,5,0.1705647704657374,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,4,3,4.087117307087384,4,4,6,6,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C50_DIS,0.5,dispersed,6,0.1084137719124687,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,32,1,1.5,50,50,50,50,physical_neutral_bank,True
coronacases_009,final_outer_cv,C50_DIS,0.5,dispersed,9,0.753756095236259,GLOBAL_GEOMETRY_RESOLVABLE,dispersed,True,3,3,9.032514013561723,3,3,10,5,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C50_FRG,0.5,fragmented,2,0.7490830878262388,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,3,5.803210199582772,3,3,10,6,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C50_FRG,0.5,fragmented,4,0.1934625067748364,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,6,3,1.5,6,6,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C50_FRG,0.5,fragmented,5,0.1705647704657374,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,4,2,1.5,4,4,6,6,common_geometry_preserving_candidate_capacity,False
coronacases_009,final_outer_cv,C50_FRG,0.5,fragmented,6,0.1084137719124687,GLOBAL_RESOLUTION_LIMITED,neutral_physical_bank_prefix,False,32,1,1.5,50,50,50,50,physical_neutral_bank,True
coronacases_009,final_outer_cv,C50_FRG,0.5,fragmented,9,0.753756095236259,GLOBAL_GEOMETRY_RESOLVABLE,fragmented,True,3,3,5.854860063735631,3,3,10,5,common_geometry_preserving_candidate_capacity,False
coronacases_010,final_outer_cv,C100_COH,1.0,coherent,1,212.64987520037943,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,3,1,2.0,3,4,10,3,common_geometry_preserving_candidate_capacity,False
coronacases_010,final_outer_cv,C100_COH,1.0,coherent,2,2.05612326040889,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,3,1,2.414213562373095,3,3,10,5,common_geometry_preserving_candidate_capacity,False
coronacases_010,final_outer_cv,C100_COH,1.0,coherent,3,0.3789809009526386,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,3,1,1.7071067811865472,4,4,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_010,final_outer_cv,C100_COH,1.0,coherent,4,0.7238488478121297,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,4,1,1.5,4,4,10,7,common_geometry_preserving_candidate_capacity,False
coronacases_010,final_outer_cv,C100_COH,1.0,coherent,5,187.42451390034933,GLOBAL_GEOMETRY_RESOLVABLE,coherent,True,3,1,2.0,6,6,10,6,common_geometry_preserving_candidate_capacity,False
