case_id,source_subject_key,role,outer_fold,condition_id,coverage_fraction,geometry,eligible_components,selected_components,native_positive_budget_B_i,foreground_unique_voxels,background_unique_voxels,mean_component_annotation_nn_mm,mean_annotation_connected_sets_per_component,selected_component_ids,selected_component_quotas,foreground_semantic_sha256,background_semantic_sha256,annotation_semantic_sha256,artifact_file,artifact_file_sha256,trainer_eligible
radiopaedia_29_86490_1,radiopaedia_case_29,final_outer_cv,0,C100_COH,1.0,coherent,2,2,20,20,20,0.6835939884185791,1.0,2;1,10;10,3442a6345fc28db63a1205e61d0c168903339ec56e424aab16ce738953fbc429,e8552549c8854e17134f8a052d2db9b444d6da0cf8dc4049eec1c21fa51591a2,f7d0ababf1fd2be6dfc3fc217b92fae4c60530b980b57961835a0945501325b8,data/cova3d_native_candidates_v1_0/radiopaedia_29_86490_1/C100_COH.npz,6fd88e6993ccf8e17716966052a92a51a070c35cdef60700cca81db3eb2f73ec,False
radiopaedia_29_86490_1,radiopaedia_case_29,final_outer_cv,0,C100_DIS,1.0,dispersed,2,2,20,20,20,1.5560079005651368,9.0,2;1,10;10,3fa221e47c3f73d8bf87d779e64777a69c9c93d576f61af186f412b079f454a9,e8552549c8854e17134f8a052d2db9b444d6da0cf8dc4049eec1c21fa51591a2,d25ed25b5ff4a9b5ac3d018e360172af0237b5b2d332b7d7995cabe396c0f672,data/cova3d_native_candidates_v1_0/radiopaedia_29_86490_1/C100_DIS.npz,9655fc277c4385114936a76d8d068d86a711cbf48ce37bc99eb7148f0fa8d8c4,False
radiopaedia_29_86490_1,radiopaedia_case_29,final_outer_cv,0,C100_FRG,1.0,fragmented,2,2,20,20,20,0.6835939884185791,2.5,2;1,10;10,e742166606c0faf4a934164c2bb702c60abb55f169e9b571926b5d01aafccca2,e8552549c8854e17134f8a052d2db9b444d6da0cf8dc4049eec1c21fa51591a2,bdd243f9d810a406789f0a1b2c17d322df3fdd324a0342ec22e32521316cb6e8,data/cova3d_native_candidates_v1_0/radiopaedia_29_86490_1/C100_FRG.npz,5a936e3fb628b93e3f4175d8d13538140078294fbe4e6f8a1bdc9d521f5a4a8e,False
radiopaedia_29_86490_1,radiopaedia_case_29,final_outer_cv,0,C50_COH,0.5,coherent,2,1,20,20,20,0.6835939884185791,1.0,2,20,5bd37afc4be5a7b4e9201b56de9e286a7a70a3f5c09305103aae5ef741258050,e8552549c8854e17134f8a052d2db9b444d6da0cf8dc4049eec1c21fa51591a2,a6e1ff543573c2e7cc805b725922ecfbca9ee9d15b1a4d3a6fccab411fefa309,data/cova3d_native_candidates_v1_0/radiopaedia_29_86490_1/C50_COH.npz,566c867e650b75e3e9a170798faeb7016b55715f66052b1a38d5f82e8b5e11ed,False
radiopaedia_29_86490_1,radiopaedia_case_29,final_outer_cv,0,C50_DIS,0.5,dispersed,2,1,20,20,20,1.1191548458113352,9.0,2,20,63efbd5cf377e1e855fbdbeb812f039b90ca8534de963dcd31255547dd9ae560,e8552549c8854e17134f8a052d2db9b444d6da0cf8dc4049eec1c21fa51591a2,aba3ed2a3002758cd19d548d2d2bbb1df459ec69007c1d8ec4fc94a733ed601c,data/cova3d_native_candidates_v1_0/radiopaedia_29_86490_1/C50_DIS.npz,f14f1f7b26ad432ce681cf12130a66302a537e56ee98e885e54e323c6a32cc44,False
radiopaedia_29_86490_1,radiopaedia_case_29,final_outer_cv,0,C50_FRG,0.5,fragmented,2,1,20,20,20,0.6835939884185791,2.0,2,20,06b289ffb388bac8e25b95e30d0657fb5130e90d8d7c343f06273a13a23815d0,e8552549c8854e17134f8a052d2db9b444d6da0cf8dc4049eec1c21fa51591a2,5085e519273078f99986ec0d9aca5188456ba72dbc7aef40229efe8a6ecb62e5,data/cova3d_native_candidates_v1_0/radiopaedia_29_86490_1/C50_FRG.npz,f273ae94a2c2ce4b1b9259f9f84597bf9dc2b0ae146e42a8b653b1ed26beda50,False
radiopaedia_29_86491_1,radiopaedia_case_29,final_outer_cv,0,C100_COH,1.0,coherent,3,3,40,40,40,0.7052598509492346,1.0,3;1;2,14;13;13,e77815627fa53113a72a81d341afb75151803ba24ad0afde66b6fc1c2814584b,e4a97a73a5772c2f16ed25d40bd4c66f1502f91603d15d613a9b738549ede6bb,b84ed0d1345fcfc34b1601aa3b52a6ed923a2a8d11fd7dcdd6a4fa49d0a9ce26,data/cova3d_native_candidates_v1_0/radiopaedia_29_86491_1/C100_COH.npz,8a621303f393d7a0bb141a271c85638b273a253fa5073f9f8804328f9a708031,False
radiopaedia_29_86491_1,radiopaedia_case_29,final_outer_cv,0,C100_DIS,1.0,dispersed,3,3,40,40,40,11.129895565597488,11.666666666666666,3;1;2,14;13;13,7c577db1cfdade0c33061c6d1b83721bfab07d796c7dbf6ad6d6d81f847d310c,e4a97a73a5772c2f16ed25d40bd4c66f1502f91603d15d613a9b738549ede6bb,7bf7827873b0cb1503e8950c4e546327b89bd5f24d38736033572b848d2107d1,data/cova3d_native_candidates_v1_0/radiopaedia_29_86491_1/C100_DIS.npz,26dee735489ee6de1e416bdaad4fcb43069954d9faab0b8c754cad9c9ba5e89e,False
radiopaedia_29_86491_1,radiopaedia_case_29,final_outer_cv,0,C100_FRG,1.0,fragmented,3,3,40,40,40,0.6835939884185791,2.6666666666666665,3;1;2,14;13;13,919a1e16f5cee76520d4d147c41d30038dff951c1ee3a88a6786e700af0bd452,e4a97a73a5772c2f16ed25d40bd4c66f1502f91603d15d613a9b738549ede6bb,d6f761074402fdcbf6a6d94c91ece38acafc36b6d12ecde39ca51050c0a18e36,data/cova3d_native_candidates_v1_0/radiopaedia_29_86491_1/C100_FRG.npz,52e28253f85293fa1a8069217cdd985fdb2cc6303133031d0f438252ac762e28,False
radiopaedia_29_86491_1,radiopaedia_case_29,final_outer_cv,0,C50_COH,0.5,coherent,3,2,40,40,40,0.6835939884185791,1.0,3;1,20;20,91db0d69c153c38471f4ffecc14b328f638d36f6c44b27a80a070219f8ebcebf,e4a97a73a5772c2f16ed25d40bd4c66f1502f91603d15d613a9b738549ede6bb,bd7267995871d5da7c3e2001b25bcd38aae747de2379b984e5bf40443209f1df,data/cova3d_native_candidates_v1_0/radiopaedia_29_86491_1/C50_COH.npz,79dd59db9ef13230ddd323f881b7f6312cda4ba062bc71e033d785d22665b73a,False
radiopaedia_29_86491_1,radiopaedia_case_29,final_outer_cv,0,C50_DIS,0.5,dispersed,3,2,40,40,40,5.520083710684659,15.5,3;1,20;20,28e63a67d9eb4c460f4e14250bce7b6d0ae95a6fd8ff2172598556910037bf0a,e4a97a73a5772c2f16ed25d40bd4c66f1502f91603d15d613a9b738549ede6bb,95a80e0934577d58e94b2813c54d3d9056ddeb3118904b7401d947bb1d5900bc,data/cova3d_native_candidates_v1_0/radiopaedia_29_86491_1/C50_DIS.npz,31e803e7bf6c6f0062baf9eefaaf3c7b070a9a2754ead42f413dd7c052fefe41,False
radiopaedia_29_86491_1,radiopaedia_case_29,final_outer_cv,0,C50_FRG,0.5,fragmented,3,2,40,40,40,0.6835939884185791,2.5,3;1,20;20,dea07952b4cc322cee521f835ddda23fd227b22f1919e4bb495e2b7aec4cb259,e4a97a73a5772c2f16ed25d40bd4c66f1502f91603d15d613a9b738549ede6bb,17e147ac3cd8faa33d42da6760c903d1df4f764a6a3792eddb6cb9b1a86cb379,data/cova3d_native_candidates_v1_0/radiopaedia_29_86491_1/C50_FRG.npz,7febcd7b44e2663d7ddb2e5faa195015aa778a02deae39a40aa4c5440a339598,False
radiopaedia_36_86526_0,radiopaedia_case_36,final_outer_cv,2,C100_COH,1.0,coherent,33,33,249,249,249,0.6970775075214216,1.0,28;21;5;7;33;27;20;2;16;4;29;19;17;9;32;25;30;12;3;31;26;13;15;14;22;10;24;6;11;1;18;8;23,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7,beee5673b776c962e00c493f570d6a958dfb787584351599a7d8a689af800154,ee3bfc103617531cd6033dd496ffa4eeaa49db560987162299d9decbe172aa02,0436967feab442fcf298dbf1c4706ab7cea1af3a0b798819685a4b2d722837d3,data/cova3d_native_candidates_v1_0/radiopaedia_36_86526_0/C100_COH.npz,73c5a532a3da2ee19433ad06943a2a237d0403e94fd0dece164165432a4c3fb8,False
radiopaedia_36_86526_0,radiopaedia_case_36,final_outer_cv,2,C100_DIS,1.0,dispersed,33,33,249,249,249,9.815628076065812,7.333333333333333,28;21;5;7;33;27;20;2;16;4;29;19;17;9;32;25;30;12;3;31;26;13;15;14;22;10;24;6;11;1;18;8;23,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7,11b53e5e31a00344ac143d36e465fb452887a92247d43ab185c62184a03872f5,ee3bfc103617531cd6033dd496ffa4eeaa49db560987162299d9decbe172aa02,9e352ee36cc605f8fbbbad0f87ccb852534382f15b7b99603d337bee52293214,data/cova3d_native_candidates_v1_0/radiopaedia_36_86526_0/C100_DIS.npz,7869dc9179fe1e34477dfba24874b92711b0cc3038379ed1a6bf8517693924e6,False
radiopaedia_36_86526_0,radiopaedia_case_36,final_outer_cv,2,C100_FRG,1.0,fragmented,33,33,249,249,249,0.6835939884185791,2.9696969696969697,28;21;5;7;33;27;20;2;16;4;29;19;17;9;32;25;30;12;3;31;26;13;15;14;22;10;24;6;11;1;18;8;23,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7,2715b0b3b6f1f3707fdb90b293d8d51559dab01e24c771c3d47e8b6fe31caf7b,ee3bfc103617531cd6033dd496ffa4eeaa49db560987162299d9decbe172aa02,cb945a9946d6033e1c12bb41bafe28d6cc30a1daf78b44b5cd4928f836e91d8d,data/cova3d_native_candidates_v1_0/radiopaedia_36_86526_0/C100_FRG.npz,89c229c4f1b8c2093d4f180984a43029b1f72c047764c5f8ed48a1d17a4c4104,False
radiopaedia_36_86526_0,radiopaedia_case_36,final_outer_cv,2,C50_COH,0.5,coherent,33,17,249,249,249,0.6915254702437806,1.0,28;21;5;7;33;27;20;2;16;4;29;19;17;9;32;25;30,15;15;15;15;15;15;15;15;15;15;15;14;14;14;14;14;14,8d0a3587c2129ff931c25ac27775d0cecbcc5eb6f7135a7e093e35e88055229f,ee3bfc103617531cd6033dd496ffa4eeaa49db560987162299d9decbe172aa02,50df8cbd5f698205e9a1e238fde6d5a13d43c9857b23f336dcc53aeabb558040,data/cova3d_native_candidates_v1_0/radiopaedia_36_86526_0/C50_COH.npz,95e30dc2b70d3099622a71d4c25576476ead1a62777459d42eeb5ba680754078,False
radiopaedia_36_86526_0,radiopaedia_case_36,final_outer_cv,2,C50_DIS,0.5,dispersed,33,17,249,249,249,6.481255450419726,13.176470588235293,28;21;5;7;33;27;20;2;16;4;29;19;17;9;32;25;30,15;15;15;15;15;15;15;15;15;15;15;14;14;14;14;14;14,c4651ad6ebb546b8079c5dd3d09dc465e1d172494dcd108b53c21187b4fd2be2,ee3bfc103617531cd6033dd496ffa4eeaa49db560987162299d9decbe172aa02,8620fd6f4bcc0b612a607a84db095c4d409aac8bcfe78e67ba655d5cf2462b27,data/cova3d_native_candidates_v1_0/radiopaedia_36_86526_0/C50_DIS.npz,a6393da6843f1ab6e3f17881899de2775286897e822e8c4acfb0dc98d153da7d,False
radiopaedia_36_86526_0,radiopaedia_case_36,final_outer_cv,2,C50_FRG,0.5,fragmented,33,17,249,249,249,0.6835939884185791,2.823529411764706,28;21;5;7;33;27;20;2;16;4;29;19;17;9;32;25;30,15;15;15;15;15;15;15;15;15;15;15;14;14;14;14;14;14,2dac24715b451dff14ca87a91b821195bb61146f1150cf7686172c8476f88a1e,ee3bfc103617531cd6033dd496ffa4eeaa49db560987162299d9decbe172aa02,c879d26b1cf29b15c002e5c600ce49a24b55a3c790d85fdac32125e013f670b9,data/cova3d_native_candidates_v1_0/radiopaedia_36_86526_0/C50_FRG.npz,b6b80cbaf0e3078a7674ab8d57c5ab71bdfb0d802287691b559b2dab33c6a4f8,False
radiopaedia_40_86625_0,radiopaedia_case_40,final_outer_cv,3,C100_COH,1.0,coherent,12,12,83,83,83,0.784842737039061,1.0,1;8;4;7;3;6;10;9;2;12;11;5,7;7;7;7;7;7;7;7;7;7;7;6,c6e379224104d915657f7a611d8fc0a71667dc5a0308615d2f002ed28c173565,12e5e5583af6bebdfde61b9f9232fc26a144052448c5b4d6e6c769005454dbc8,bc82c759d5e168c361016a55e9e9a888f670c5a80c2b567e802a129867272d78,data/cova3d_native_candidates_v1_0/radiopaedia_40_86625_0/C100_COH.npz,c029f6d18c70e5bce19f409d31598f0359640ea9fd0030817d4e5649c971e3fb,False
radiopaedia_40_86625_0,radiopaedia_case_40,final_outer_cv,3,C100_DIS,1.0,dispersed,12,12,83,83,83,23.55038935075811,6.916666666666667,1;8;4;7;3;6;10;9;2;12;11;5,7;7;7;7;7;7;7;7;7;7;7;6,6df37580a107d45305f1792e780a40de851293847a06cae6ebe16aae6beaf0e8,12e5e5583af6bebdfde61b9f9232fc26a144052448c5b4d6e6c769005454dbc8,8b63c46ae5f7659654af70810a7ea8d1c0cb788401e6102545fbce82dfb4a52a,data/cova3d_native_candidates_v1_0/radiopaedia_40_86625_0/C100_DIS.npz,90cc13de0e7c35a7ad7ef58042f030f3607021ac9ff1a6c8ace18735663dad50,False
radiopaedia_40_86625_0,radiopaedia_case_40,final_outer_cv,3,C100_FRG,1.0,fragmented,12,12,83,83,83,0.6835939884185791,3.0,1;8;4;7;3;6;10;9;2;12;11;5,7;7;7;7;7;7;7;7;7;7;7;6,9601f3cb8b10c6ceb720529d5f5c6450885d3e7aaacc985263208fa3ee8f55c2,12e5e5583af6bebdfde61b9f9232fc26a144052448c5b4d6e6c769005454dbc8,a67f99606b1abfb94569b6e788e480c9e5fedf3eaea0d6ff3b7b445edee63ad0,data/cova3d_native_candidates_v1_0/radiopaedia_40_86625_0/C100_FRG.npz,f8e71bd7660576f1a0ce269620eabac8cf8bc237616012bdb035358245b1c02e,False
radiopaedia_40_86625_0,radiopaedia_case_40,final_outer_cv,3,C50_COH,0.5,coherent,12,6,83,83,83,0.7172492973092149,1.0,1;8;4;7;3;6,14;14;14;14;14;13,53ca4f5862b7e29fedb37b66819687ea81c7025d4d063aa52e5c5e18119ba5ab,12e5e5583af6bebdfde61b9f9232fc26a144052448c5b4d6e6c769005454dbc8,7b01429e95dcaa9071d40615005cdecb3b811809a8ec49ca3307edddf28ffeb8,data/cova3d_native_candidates_v1_0/radiopaedia_40_86625_0/C50_COH.npz,0946b2154bd4ded24ef7fef9af61f48f5b1406c8caf800e3ddefcd6d204e9fef,False
radiopaedia_40_86625_0,radiopaedia_case_40,final_outer_cv,3,C50_DIS,0.5,dispersed,12,6,83,83,83,14.831049684691363,12.5,1;8;4;7;3;6,14;14;14;14;14;13,c1d6112f8097dd20816ffb6da471d5164ca1f3f76998f69c72ca2688db5c507a,12e5e5583af6bebdfde61b9f9232fc26a144052448c5b4d6e6c769005454dbc8,d8010e415cee206b77ab02bf3082511af17e7abb401eae8a9282786690302cc7,data/cova3d_native_candidates_v1_0/radiopaedia_40_86625_0/C50_DIS.npz,52fc41a16801f70219416a537ade67ddfde862e198c8e9ab0025d9256f84d45d,False
radiopaedia_40_86625_0,radiopaedia_case_40,final_outer_cv,3,C50_FRG,0.5,fragmented,12,6,83,83,83,0.6835939884185791,2.8333333333333335,1;8;4;7;3;6,14;14;14;14;14;13,f93c091020872eab372d30c00625d3c8d746f28cbd8e5f739045d253f3020dca,12e5e5583af6bebdfde61b9f9232fc26a144052448c5b4d6e6c769005454dbc8,2cf8ae46ec54f9cb25ee2908aae5432990db2761ac7164d0bc3a7d3e31753c61,data/cova3d_native_candidates_v1_0/radiopaedia_40_86625_0/C50_FRG.npz,160a3ba31901fb5267aa530928fe0260cfcaa53efb3525123aef5808ff778f34,False
radiopaedia_4_85506_1,radiopaedia_case_4,final_outer_cv,1,C100_COH,1.0,coherent,30,30,294,294,294,0.7345577238186162,1.0,7;22;12;20;21;4;13;10;17;9;18;27;26;11;30;23;3;5;8;16;19;25;1;2;24;15;6;14;29;28,10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;9;9;9;9;9;9,e0b8dacdcfc0d6f0b38934a480b6c122fb8062f0ef4a4fde48e09aefabb8f170,927edd53698005066e38269f89fbcb4a134815d5893492f479a2196a6b7c9008,e115271b26c9bc82a2e0d813af2ad49c6d1c8bb97930a0fc076f0b96ce1cfa5b,data/cova3d_native_candidates_v1_0/radiopaedia_4_85506_1/C100_COH.npz,4797c87550e84697e8e69627253f5c36f4c0a57fdf2078cccd067faeb629e713,False
radiopaedia_4_85506_1,radiopaedia_case_4,final_outer_cv,1,C100_DIS,1.0,dispersed,30,30,294,294,294,10.30647130410542,9.7,7;22;12;20;21;4;13;10;17;9;18;27;26;11;30;23;3;5;8;16;19;25;1;2;24;15;6;14;29;28,10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;9;9;9;9;9;9,7ae79c4a98bf005a91e835306ca9e67fbb705ad1c51b607ebd96a3365a7bae56,927edd53698005066e38269f89fbcb4a134815d5893492f479a2196a6b7c9008,2536d77ca88ddc664f2a521ea960a986c353d42f9db1703a7b7e6e643e949596,data/cova3d_native_candidates_v1_0/radiopaedia_4_85506_1/C100_DIS.npz,4e7d7086259d9c497f6aacd38b8fe626d49808c426a1cf64968c64bca434b1e1,False
radiopaedia_4_85506_1,radiopaedia_case_4,final_outer_cv,1,C100_FRG,1.0,fragmented,30,30,294,294,294,0.6835939884185791,2.966666666666667,7;22;12;20;21;4;13;10;17;9;18;27;26;11;30;23;3;5;8;16;19;25;1;2;24;15;6;14;29;28,10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;9;9;9;9;9;9,f5ddf7bf42010ba5e2dc2401c6e48513c5f32102aa94ddb6ad6266f0cedea9fa,927edd53698005066e38269f89fbcb4a134815d5893492f479a2196a6b7c9008,0de3b8fedf08b15478c679e6aef5f3bac40e10edda159a35a75507fd8e0180de,data/cova3d_native_candidates_v1_0/radiopaedia_4_85506_1/C100_FRG.npz,11b212d7c6d9a558fd8114c88a547317b87f283c8545e3186d1c4af2a6895e52,False
radiopaedia_4_85506_1,radiopaedia_case_4,final_outer_cv,1,C50_COH,0.5,coherent,30,15,294,294,294,0.6939960204855549,1.0,7;22;12;20;21;4;13;10;17;9;18;27;26;11;30,20;20;20;20;20;20;20;20;20;19;19;19;19;19;19,b75c70c07f97063684f7ae5f10f86b50b0218f6511f2d52f6e3d81287a573d59,927edd53698005066e38269f89fbcb4a134815d5893492f479a2196a6b7c9008,b93391fa98fdafb7a181315f24579617856eaf101893086db032b1b3288565b1,data/cova3d_native_candidates_v1_0/radiopaedia_4_85506_1/C50_COH.npz,ccfe6cad53db3d9cec66c6a1324d3dace448dbe9508c3005e7753e85c9158192,False
radiopaedia_4_85506_1,radiopaedia_case_4,final_outer_cv,1,C50_DIS,0.5,dispersed,30,15,294,294,294,6.232333517974761,18.333333333333332,7;22;12;20;21;4;13;10;17;9;18;27;26;11;30,20;20;20;20;20;20;20;20;20;19;19;19;19;19;19,5d8ad35ebb938eec1d70c7386e4ab7be126064e442f62e06f8ff561b5ec747ee,927edd53698005066e38269f89fbcb4a134815d5893492f479a2196a6b7c9008,594580f9de0da3c0fefb5db43131a668fb73f5f635328ff068f6f0ba906f997b,data/cova3d_native_candidates_v1_0/radiopaedia_4_85506_1/C50_DIS.npz,bfb9f3165469a7c86b34d560e933dfbb6ee10ba94cbef6a6b6d0679313edf1e3,False
radiopaedia_4_85506_1,radiopaedia_case_4,final_outer_cv,1,C50_FRG,0.5,fragmented,30,15,294,294,294,0.6835939884185791,3.0,7;22;12;20;21;4;13;10;17;9;18;27;26;11;30,20;20;20;20;20;20;20;20;20;19;19;19;19;19;19,876828122d2e9caec29ad01f6d680ffb88c3b62694c719178c9419eca2ae7ec2,927edd53698005066e38269f89fbcb4a134815d5893492f479a2196a6b7c9008,92720544c66a087a18f6767e4e4e6974e52e984bb76ea8f9b1f0978bf4e193bb,data/cova3d_native_candidates_v1_0/radiopaedia_4_85506_1/C50_FRG.npz,96b66ea4b456b7d69082f9d261929e1c752326ec21792c389193081fc7844d92,False
radiopaedia_7_85703_0,radiopaedia_case_7,final_outer_cv,2,C100_COH,1.0,coherent,4,4,40,40,40,0.6977516834765637,1.0,4;2;3;1,10;10;10;10,d84431e83be8f9afe701cb934930db8d39f5a70577692a1ed49e15bed640e7d7,265bdde34e20581beb9e855dafc943f7d8b67cec93c524682718133cafba38a3,b07fa023c38455df17be6029528075565e3ea515d249984fa90a69fa168c0044,data/cova3d_native_candidates_v1_0/radiopaedia_7_85703_0/C100_COH.npz,dcd5b1fcee4621882be03c2b4252f836a7e8b203f738b7eeef28adb6a11babb6,False
radiopaedia_7_85703_0,radiopaedia_case_7,final_outer_cv,2,C100_DIS,1.0,dispersed,4,4,40,40,40,35.000114393592256,10.0,4;2;3;1,10;10;10;10,0aae489b042a2eea583ae191038b58beb88586df165f285c3ef9ecc39a594420,265bdde34e20581beb9e855dafc943f7d8b67cec93c524682718133cafba38a3,35927ed0d9938a052fd2a7db706a29454102b5c3af9c96e3572bc1dc2f645487,data/cova3d_native_candidates_v1_0/radiopaedia_7_85703_0/C100_DIS.npz,5435bd209587ce5bd3078d5ee8260c79b90d88497e033a7eaeac5423dc3afa10,False
radiopaedia_7_85703_0,radiopaedia_case_7,final_outer_cv,2,C100_FRG,1.0,fragmented,4,4,40,40,40,0.6835939884185791,3.0,4;2;3;1,10;10;10;10,9c380a9fc3a3b827803df2ec96c824cab007f16d21a9c62791d89ec8d676f6c0,265bdde34e20581beb9e855dafc943f7d8b67cec93c524682718133cafba38a3,1a5402ecffd46140baa672513807598db1d7c60c119e27a582c40869a63276be,data/cova3d_native_candidates_v1_0/radiopaedia_7_85703_0/C100_FRG.npz,129f666d7df52f167c9c6c2f9c25579d545bf6c59b73cbca75472e08d4bd92d5,False
radiopaedia_7_85703_0,radiopaedia_case_7,final_outer_cv,2,C50_COH,0.5,coherent,4,2,40,40,40,0.8255175969295114,1.0,4;2,20;20,c8709bee6371d24762b6aca9705ccddb8ee4af987d499bdddd8e9648921d24f0,265bdde34e20581beb9e855dafc943f7d8b67cec93c524682718133cafba38a3,1d6c647d5d186fa8db218d4fc56575e1f0eba3c0907a2dda339f582b9b43ed40,data/cova3d_native_candidates_v1_0/radiopaedia_7_85703_0/C50_COH.npz,7ae19c9798b4cc4096e9dcb6dfe8053588d93b260492d3ec8cb2bf1af3f3dd34,False
radiopaedia_7_85703_0,radiopaedia_case_7,final_outer_cv,2,C50_DIS,0.5,dispersed,4,2,40,40,40,19.731772531788327,20.0,4;2,20;20,0c4654ba362e85a71e79e4ae0825ffee279cf093fd898211261a076943649aa7,265bdde34e20581beb9e855dafc943f7d8b67cec93c524682718133cafba38a3,5e00618e312635971c09332cf137f4baf076b222d5268225249905af8fa4b6a7,data/cova3d_native_candidates_v1_0/radiopaedia_7_85703_0/C50_DIS.npz,38e0723b848fd609f3f2cb23bb7f7deb74068e41f9868752835c3f48b7027846,False
radiopaedia_7_85703_0,radiopaedia_case_7,final_outer_cv,2,C50_FRG,0.5,fragmented,4,2,40,40,40,0.6835939884185791,3.0,4;2,20;20,ed9f48c060dcc2c9b5c62171c8981b5c58d3ed0f126578c0dba210f327515226,265bdde34e20581beb9e855dafc943f7d8b67cec93c524682718133cafba38a3,33d8e006515b48baa3ac2c34e4c4097710e1052e013439557638c39b94b00498,data/cova3d_native_candidates_v1_0/radiopaedia_7_85703_0/C50_FRG.npz,e05af7c29893d52284d1836a23b8e5e35b48c23d030fe5b1437a7ab228ab0904,False
