case_id,component_native_id,component_volume_ml,selected_in_C50,selected_in_C100,C50_resolution_class,C100_resolution_class,cross_coverage_discordant,minimum_common_raw_capacity_across_available_coverages,minimum_common_geometry_capacity_across_available_coverages,global_resolution_class,minimum_train_quota,geometry_claim_allowed,shared_anchor_required,A1_3_operational_geometry_class,A1_3_trigger,A1_3_geometry_claim_allowed
radiopaedia_36_86526_0,11,8.977781836130815,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,12,2.1364989878612373,False,True,,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,13,1.606579947564946,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,14,1.0149772094563885,False,True,,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_OPERATIONALLY_NEUTRAL_ALIAS,A1.3_exact_geometry_alias,False
radiopaedia_36_86526_0,15,2.649595201481456,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,16,0.6813244803809457,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,6,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,17,0.7065587203950549,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,18,4.724410491530426,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,19,0.1654244623147152,True,True,RESOLUTION_LIMITED,RESOLUTION_LIMITED,False,5,0,GLOBAL_RESOLUTION_LIMITED,1,False,True,GLOBAL_RESOLUTION_NEUTRAL,A1.2_resolution_limit,False
radiopaedia_36_86526_0,20,6.005749123357965,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,21,35.470930046499355,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,2,2,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,22,4.50571374474148,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,23,12.297486300209169,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,24,9.824530778826476,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,25,11.21521778404849,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,26,4.744037122652511,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,27,5.083297460619978,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,28,0.4570201246999759,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,29,3.821585459914522,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,30,1.606579947564946,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,31,0.2579500090331152,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,32,3.560831646435396,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,33,1.0374076450244851,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_40_86625_0,1,1372.0622668886365,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_40_86625_0,2,0.822449304163556,False,True,,GEOMETRY_RESOLVABLE,False,2,2,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_40_86625_0,3,0.5009463943541659,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_40_86625_0,4,0.2112199349329132,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_40_86625_0,5,0.2766420386731961,False,True,,GEOMETRY_RESOLVABLE,False,2,2,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_40_86625_0,6,0.1327134104445738,True,True,RESOLUTION_LIMITED,RESOLUTION_LIMITED,False,3,0,GLOBAL_RESOLUTION_LIMITED,1,False,True,GLOBAL_RESOLUTION_NEUTRAL,A1.2_resolution_limit,False
radiopaedia_40_86625_0,7,0.4972079884261497,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_40_86625_0,8,0.2448655882850587,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_40_86625_0,9,0.1214981926605253,False,True,,RESOLUTION_LIMITED,False,4,0,GLOBAL_RESOLUTION_LIMITED,1,False,True,GLOBAL_RESOLUTION_NEUTRAL,A1.2_resolution_limit,False
radiopaedia_40_86625_0,10,3.379518958926612,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_OPERATIONALLY_NEUTRAL_ALIAS,A1.3_exact_geometry_alias,False
radiopaedia_40_86625_0,11,1489.020165549586,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_40_86625_0,12,9.321715181508305,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,1,464.8847961710399,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,2,0.4289820802398547,False,True,,GEOMETRY_RESOLVABLE,False,6,6,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,3,4.564593638107735,False,True,,GEOMETRY_RESOLVABLE,False,6,6,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,4,0.986939164996267,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,6,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,5,1.171990258433067,False,True,,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,6,1.9458402855324128,False,True,,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,7,1.2336739562453338,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,8,0.2775766401552001,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,9,1.3626489607618917,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,10,0.8243185071275639,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,11,2.001916374452655,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,12,0.5747799114324851,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,13,6.816048608255469,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,14,0.5411342580803395,False,True,,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,15,20.45936104255045,False,True,,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,16,6.9618464394481,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,17,0.2411271823570425,True,True,RESOLUTION_LIMITED,GEOMETRY_RESOLVABLE,True,5,0,GLOBAL_RESOLUTION_LIMITED,1,False,True,GLOBAL_RESOLUTION_NEUTRAL,A1.2_resolution_limit,False
radiopaedia_4_85506_1,18,604.6067831291621,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,19,0.6364636092447518,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,20,0.8383375293576245,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,21,0.7878690493294064,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,22,8.055330173392827,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,6,6,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,23,2.52342400141091,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,24,0.1682282667607273,False,True,,RESOLUTION_LIMITED,False,4,0,GLOBAL_RESOLUTION_LIMITED,1,False,True,GLOBAL_RESOLUTION_NEUTRAL,A1.2_resolution_limit,False
radiopaedia_4_85506_1,25,25.93238732116612,False,True,,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,26,0.4570201246999759,True,True,RESOLUTION_LIMITED,GEOMETRY_RESOLVABLE,True,5,0,GLOBAL_RESOLUTION_LIMITED,1,False,True,GLOBAL_RESOLUTION_NEUTRAL,A1.2_resolution_limit,False
radiopaedia_4_85506_1,27,0.3757097957656243,True,True,RESOLUTION_LIMITED,GEOMETRY_RESOLVABLE,True,6,0,GLOBAL_RESOLUTION_LIMITED,1,False,True,GLOBAL_RESOLUTION_NEUTRAL,A1.2_resolution_limit,False
radiopaedia_4_85506_1,28,1.6570484275931645,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,29,2.64118378814342,False,True,,GEOMETRY_RESOLVABLE,False,5,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_4_85506_1,30,0.1850510934368,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_7_85703_0,1,809.9349903195217,False,True,,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_7_85703_0,2,2.2626701879317825,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_7_85703_0,3,0.7934766582214305,False,True,,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_7_85703_0,4,259.20050581603664,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,6,6,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
