case_id,source_subject_key,role,outer_fold,condition_id,coverage_fraction,geometry,selected_components,selected_resolvable_components,selected_resolution_limited_components,train_positive_budget_B_i,foreground_unique_voxels,background_unique_voxels,selected_component_ids,selected_component_quotas,background_semantic_sha256,annotation_semantic_sha256,artifact_file,artifact_file_sha256,effective_protocol,coordinate_level_QA,factorial_training_authorized,selected_geometry_operational_components,selected_resolution_neutral_components,selected_alias_neutral_components,A1_3_changed_component_count
radiopaedia_29_86490_1,radiopaedia_case_29,final_outer_cv,0.0,C50_DIS,0.5,dispersed,1,0,1,20,20,20,2,20,98bb14472a25c353b587b36d807a705372a906076d804e63fa451a9be59ae275,7ad4d2634ebf8e3ed8350ceeb7116e2f90c4bd82a50eb60993358104a4bd90c8,data/cova3d_training_grid_candidates_v1_3/radiopaedia_29_86490_1/C50_DIS.npz,d61dfbf284fb6c0cde78798cbb0713b380b69119ec205c4e018fa2aa38b63261,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,0,1,0,0
radiopaedia_29_86490_1,radiopaedia_case_29,final_outer_cv,0.0,C50_FRG,0.5,fragmented,1,0,1,20,20,20,2,20,98bb14472a25c353b587b36d807a705372a906076d804e63fa451a9be59ae275,7ad4d2634ebf8e3ed8350ceeb7116e2f90c4bd82a50eb60993358104a4bd90c8,data/cova3d_training_grid_candidates_v1_3/radiopaedia_29_86490_1/C50_FRG.npz,d61dfbf284fb6c0cde78798cbb0713b380b69119ec205c4e018fa2aa38b63261,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,0,1,0,0
radiopaedia_29_86490_1,radiopaedia_case_29,final_outer_cv,0.0,C100_COH,1.0,coherent,2,0,2,20,20,20,2;1,10;10,98bb14472a25c353b587b36d807a705372a906076d804e63fa451a9be59ae275,68a92ddf23ea80e373fcaf3b934093debcd02fd97b029e9e1b5c0c78a96d4a3c,data/cova3d_training_grid_candidates_v1_3/radiopaedia_29_86490_1/C100_COH.npz,e028ea1c62264505f1af0791553c390e9e1b9a4346ea07115be9a9d06d249e7c,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,0,2,0,0
radiopaedia_29_86490_1,radiopaedia_case_29,final_outer_cv,0.0,C100_DIS,1.0,dispersed,2,0,2,20,20,20,2;1,10;10,98bb14472a25c353b587b36d807a705372a906076d804e63fa451a9be59ae275,68a92ddf23ea80e373fcaf3b934093debcd02fd97b029e9e1b5c0c78a96d4a3c,data/cova3d_training_grid_candidates_v1_3/radiopaedia_29_86490_1/C100_DIS.npz,e028ea1c62264505f1af0791553c390e9e1b9a4346ea07115be9a9d06d249e7c,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,0,2,0,0
radiopaedia_29_86490_1,radiopaedia_case_29,final_outer_cv,0.0,C100_FRG,1.0,fragmented,2,0,2,20,20,20,2;1,10;10,98bb14472a25c353b587b36d807a705372a906076d804e63fa451a9be59ae275,68a92ddf23ea80e373fcaf3b934093debcd02fd97b029e9e1b5c0c78a96d4a3c,data/cova3d_training_grid_candidates_v1_3/radiopaedia_29_86490_1/C100_FRG.npz,e028ea1c62264505f1af0791553c390e9e1b9a4346ea07115be9a9d06d249e7c,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,0,2,0,0
radiopaedia_29_86491_1,radiopaedia_case_29,final_outer_cv,0.0,C50_COH,0.5,coherent,2,2,0,12,12,12,3;1,7;5,e104d09f1a55c700c0749d414ea62a9cced0bebbbebc7bcc35ef4ce531c04156,e7106f19ee444c457e0f155a39f5625e534f1e7ea26a0d317ba320aa4512c4e2,data/cova3d_training_grid_candidates_v1_3/radiopaedia_29_86491_1/C50_COH.npz,3b5961736c95738f127688a9976298200cf0f9cc36322a3603b76d2d5f4ceb65,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,2,0,0,0
radiopaedia_29_86491_1,radiopaedia_case_29,final_outer_cv,0.0,C50_DIS,0.5,dispersed,2,2,0,12,12,12,3;1,7;5,e104d09f1a55c700c0749d414ea62a9cced0bebbbebc7bcc35ef4ce531c04156,fcc895d332f9e9b751786cedd0f88f7cbcf60e2ab35bd826a2929fdd91276ac7,data/cova3d_training_grid_candidates_v1_3/radiopaedia_29_86491_1/C50_DIS.npz,5d07ff589d211dcb1ca2d6a5a94560859ad63284cf0f61fd43f25593a5edf7b1,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,2,0,0,0
radiopaedia_29_86491_1,radiopaedia_case_29,final_outer_cv,0.0,C50_FRG,0.5,fragmented,2,2,0,12,12,12,3;1,7;5,e104d09f1a55c700c0749d414ea62a9cced0bebbbebc7bcc35ef4ce531c04156,fc347b1d97381ab024070f912530a72ea4a7dc15d87c41bd5cb8117f295df921,data/cova3d_training_grid_candidates_v1_3/radiopaedia_29_86491_1/C50_FRG.npz,c027aa720863d304027d1aeb3b4c776396920ae605990c39b7536c6205619c39,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,2,0,0,0
radiopaedia_29_86491_1,radiopaedia_case_29,final_outer_cv,0.0,C100_COH,1.0,coherent,3,3,0,12,12,12,3;1;2,4;4;4,e104d09f1a55c700c0749d414ea62a9cced0bebbbebc7bcc35ef4ce531c04156,6f4e50f0b4540246ced2b9397fb27dcf1f9d0972015d0e6bdd783811bdee342c,data/cova3d_training_grid_candidates_v1_3/radiopaedia_29_86491_1/C100_COH.npz,0ed617ddcb6bb2ea896ebbb1f51736eeee27ec4bd3819575b5619f0e9be3aea8,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,3,0,0,0
radiopaedia_29_86491_1,radiopaedia_case_29,final_outer_cv,0.0,C100_DIS,1.0,dispersed,3,3,0,12,12,12,3;1;2,4;4;4,e104d09f1a55c700c0749d414ea62a9cced0bebbbebc7bcc35ef4ce531c04156,21adb08794aae6f67e265422a915151d26b843bf2ea74614c8c9b5aa07498a48,data/cova3d_training_grid_candidates_v1_3/radiopaedia_29_86491_1/C100_DIS.npz,44f2196797f5d74e59de04a683ff15b8002769ac8f0410684710cac8905ef9cf,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,3,0,0,0
radiopaedia_29_86491_1,radiopaedia_case_29,final_outer_cv,0.0,C100_FRG,1.0,fragmented,3,3,0,12,12,12,3;1;2,4;4;4,e104d09f1a55c700c0749d414ea62a9cced0bebbbebc7bcc35ef4ce531c04156,d35a24eac2081cbbc3ff8f106893b72243974b60eb590228debafdeb810ebc18,data/cova3d_training_grid_candidates_v1_3/radiopaedia_29_86491_1/C100_FRG.npz,bdaf931044fec94fa94a56bd9ebb9c26e5df5f855cc67d0d376556cf68d3c1d0,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,3,0,0,0
radiopaedia_36_86526_0,radiopaedia_case_36,final_outer_cv,2.0,C50_COH,0.5,coherent,17,16,1,110,110,110,28;21;5;7;33;27;20;2;16;4;29;19;17;9;32;25;30,5;5;7;7;7;6;5;6;5;6;5;19;6;5;5;6;5,979dbf4c205f0a58e7879ab513eb97e051c2b29e0ad72577b4b3451c6731ed8f,75bf8783fca8381afcf79ba0b4eb2ef3c2501be58c3e685302d028beba8c74d4,data/cova3d_training_grid_candidates_v1_3/radiopaedia_36_86526_0/C50_COH.npz,2ec7a22530911470383c7511171080961863337a8466c6b73ba579ee7e3873f9,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,16,1,0,0
radiopaedia_36_86526_0,radiopaedia_case_36,final_outer_cv,2.0,C50_DIS,0.5,dispersed,17,16,1,110,110,110,28;21;5;7;33;27;20;2;16;4;29;19;17;9;32;25;30,5;5;7;7;7;6;5;6;5;6;5;19;6;5;5;6;5,979dbf4c205f0a58e7879ab513eb97e051c2b29e0ad72577b4b3451c6731ed8f,db740a2a1bcbb4126f7bc9e2325e5b5bbc02ec1cc8f08a1c9d925edfa9c48cb3,data/cova3d_training_grid_candidates_v1_3/radiopaedia_36_86526_0/C50_DIS.npz,7314283e7af4258f8208cb80a366df223a684e32fcdf30fb26fa98082c3f700f,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,16,1,0,0
radiopaedia_36_86526_0,radiopaedia_case_36,final_outer_cv,2.0,C50_FRG,0.5,fragmented,17,16,1,110,110,110,28;21;5;7;33;27;20;2;16;4;29;19;17;9;32;25;30,5;5;7;7;7;6;5;6;5;6;5;19;6;5;5;6;5,979dbf4c205f0a58e7879ab513eb97e051c2b29e0ad72577b4b3451c6731ed8f,0bb7041d42fbf2de5197031287a82eaa01de03c20f14df336026220ace4ed4de,data/cova3d_training_grid_candidates_v1_3/radiopaedia_36_86526_0/C50_FRG.npz,4487dbd950f12a3eab876d31be1600cf191f717d963f7e9857408c62e5cc0e8b,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,16,1,0,0
radiopaedia_36_86526_0,radiopaedia_case_36,final_outer_cv,2.0,C100_COH,1.0,coherent,33,32,1,110,110,110,28;21;5;7;33;27;20;2;16;4;29;19;17;9;32;25;30;12;3;31;26;13;15;14;22;10;24;6;11;1;18;8;23,3;2;3;4;4;4;3;3;3;4;4;3;4;4;3;4;4;4;4;3;3;4;4;3;3;3;3;2;3;3;3;3;3,979dbf4c205f0a58e7879ab513eb97e051c2b29e0ad72577b4b3451c6731ed8f,b01caf034abc663dbcde8041ada873ec3258c30619e59cc1d2167e192989d5f1,data/cova3d_training_grid_candidates_v1_3/radiopaedia_36_86526_0/C100_COH.npz,747e1ca5fee34c5f4e32a62b8d244d5402c1a6bc3b7ee4be3f93fc24e8e8e225,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,31,1,1,0
radiopaedia_36_86526_0,radiopaedia_case_36,final_outer_cv,2.0,C100_DIS,1.0,dispersed,33,32,1,110,110,110,28;21;5;7;33;27;20;2;16;4;29;19;17;9;32;25;30;12;3;31;26;13;15;14;22;10;24;6;11;1;18;8;23,3;2;3;4;4;4;3;3;3;4;4;3;4;4;3;4;4;4;4;3;3;4;4;3;3;3;3;2;3;3;3;3;3,979dbf4c205f0a58e7879ab513eb97e051c2b29e0ad72577b4b3451c6731ed8f,2c9d2c4a174d84aa24cd31a5696cbcfb7a39c7b13fe1c3aa2a68a61a504dc306,data/cova3d_training_grid_candidates_v1_3/radiopaedia_36_86526_0/C100_DIS.npz,220cb4b5796a9cb6fd56a1e71f303d8396336569f36896b2e5c757c09e70f997,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,31,1,1,1
radiopaedia_36_86526_0,radiopaedia_case_36,final_outer_cv,2.0,C100_FRG,1.0,fragmented,33,32,1,110,110,110,28;21;5;7;33;27;20;2;16;4;29;19;17;9;32;25;30;12;3;31;26;13;15;14;22;10;24;6;11;1;18;8;23,3;2;3;4;4;4;3;3;3;4;4;3;4;4;3;4;4;4;4;3;3;4;4;3;3;3;3;2;3;3;3;3;3,979dbf4c205f0a58e7879ab513eb97e051c2b29e0ad72577b4b3451c6731ed8f,8d698aff527cdb1eaea3ebebb615d6a8b890b31b31ef46ad037c29fb4b85d509,data/cova3d_training_grid_candidates_v1_3/radiopaedia_36_86526_0/C100_FRG.npz,34977452996dde4aa876bf4e05dc6e5260c57fd2bba18393425e134907601985,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,31,1,1,1
radiopaedia_40_86625_0,radiopaedia_case_40,final_outer_cv,3.0,C50_COH,0.5,coherent,6,5,1,49,49,49,1;8;4;7;3;6,6;6;7;6;6;18,1947cbd3106bd5afe5720e030cb3070a56e3662b0be183d13a5c7167e530569d,6b32011603fcc41f536269dc286074f953a8633ea721f3d8384d3864ed1ea899,data/cova3d_training_grid_candidates_v1_3/radiopaedia_40_86625_0/C50_COH.npz,02bda11df1d1050e5a9c4ec0a04215b5487baa07b17c432bcf8cbd294d1bd31c,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,5,1,0,0
radiopaedia_40_86625_0,radiopaedia_case_40,final_outer_cv,3.0,C50_DIS,0.5,dispersed,6,5,1,49,49,49,1;8;4;7;3;6,6;6;7;6;6;18,1947cbd3106bd5afe5720e030cb3070a56e3662b0be183d13a5c7167e530569d,46cf20e43594d166a4367578dbba85664c070d4afd4391451e30cf34905aa79b,data/cova3d_training_grid_candidates_v1_3/radiopaedia_40_86625_0/C50_DIS.npz,7b3101a93e1fa8a6f712df9ba9f95db3d68aff1dcdf043141799393df33d994a,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,5,1,0,0
radiopaedia_40_86625_0,radiopaedia_case_40,final_outer_cv,3.0,C50_FRG,0.5,fragmented,6,5,1,49,49,49,1;8;4;7;3;6,6;6;7;6;6;18,1947cbd3106bd5afe5720e030cb3070a56e3662b0be183d13a5c7167e530569d,1a9cbc80e6ddda01e928e23425cf8865877e4f43b406d93e01481af12d0792af,data/cova3d_training_grid_candidates_v1_3/radiopaedia_40_86625_0/C50_FRG.npz,1c9b1687176eaa056cb195a9480f62dcb4695090b7ae900dbc9d37e8d793cdf1,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,5,1,0,0
radiopaedia_40_86625_0,radiopaedia_case_40,final_outer_cv,3.0,C100_COH,1.0,coherent,12,10,2,49,49,49,1;8;4;7;3;6;10;9;2;12;11;5,4;4;3;4;4;8;3;8;2;4;3;2,1947cbd3106bd5afe5720e030cb3070a56e3662b0be183d13a5c7167e530569d,dc8cc47dc440d9376f2a37ad4c9160533c70deec3457282a33c721cb18a35f5d,data/cova3d_training_grid_candidates_v1_3/radiopaedia_40_86625_0/C100_COH.npz,8e9a470f34d00b33d8685148ba492f7be9027304ce2ff4a8ab27e004c94dc45c,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,9,2,1,1
radiopaedia_40_86625_0,radiopaedia_case_40,final_outer_cv,3.0,C100_DIS,1.0,dispersed,12,10,2,49,49,49,1;8;4;7;3;6;10;9;2;12;11;5,4;4;3;4;4;8;3;8;2;4;3;2,1947cbd3106bd5afe5720e030cb3070a56e3662b0be183d13a5c7167e530569d,bcac2e16a4d16a389a2d12e1c050b0ff6c54538a73ee278ab25a1e11d3ae19c4,data/cova3d_training_grid_candidates_v1_3/radiopaedia_40_86625_0/C100_DIS.npz,39275e6d296a4721372a7d72bc47b521b121ba4f4cea2320afde4747383266fd,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,9,2,1,1
radiopaedia_40_86625_0,radiopaedia_case_40,final_outer_cv,3.0,C100_FRG,1.0,fragmented,12,10,2,49,49,49,1;8;4;7;3;6;10;9;2;12;11;5,4;4;3;4;4;8;3;8;2;4;3;2,1947cbd3106bd5afe5720e030cb3070a56e3662b0be183d13a5c7167e530569d,ec5e716d665abdab7f710210a6d746d858e2a6630ac0e5d12de88ffb5b7b9687,data/cova3d_training_grid_candidates_v1_3/radiopaedia_40_86625_0/C100_FRG.npz,e8b17717a013be00df28d1b112f9efeb25de5fcb37d916f1d6343d3569c0e0d3,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,9,2,1,1
radiopaedia_4_85506_1,radiopaedia_case_4,final_outer_cv,1.0,C50_COH,0.5,coherent,15,12,3,180,180,180,7;22;12;20;21;4;13;10;17;9;18;27;26;11;30,8;8;6;7;7;6;5;5;23;7;7;35;41;9;6,a7c2f5f531b3ed9f81c81069d9b2b81dada7ee75473329adcd1523cda36533c7,1135bedd91dab72b1a5430af025f39ef1ff20883b36ccac56de1cf32c68eb6f4,data/cova3d_training_grid_candidates_v1_3/radiopaedia_4_85506_1/C50_COH.npz,16c077f7b7ba5e910c033215f9095b05fa516a112a00af2f2d6cce567e8f6a8a,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,12,3,0,0
radiopaedia_4_85506_1,radiopaedia_case_4,final_outer_cv,1.0,C50_DIS,0.5,dispersed,15,12,3,180,180,180,7;22;12;20;21;4;13;10;17;9;18;27;26;11;30,8;8;6;7;7;6;5;5;23;7;7;35;41;9;6,a7c2f5f531b3ed9f81c81069d9b2b81dada7ee75473329adcd1523cda36533c7,db4f17dc80bc5d688e89955db408c6433db08eb2d571bdea72c64adae978878e,data/cova3d_training_grid_candidates_v1_3/radiopaedia_4_85506_1/C50_DIS.npz,3227c7ac134951aa9ae38ef3e046e928124872cf06099114c658fc014b572d3d,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,12,3,0,0
radiopaedia_4_85506_1,radiopaedia_case_4,final_outer_cv,1.0,C50_FRG,0.5,fragmented,15,12,3,180,180,180,7;22;12;20;21;4;13;10;17;9;18;27;26;11;30,8;8;6;7;7;6;5;5;23;7;7;35;41;9;6,a7c2f5f531b3ed9f81c81069d9b2b81dada7ee75473329adcd1523cda36533c7,8811194c84e0b6f1f93ada40c32524f607c0ef0d4c7b5df0d00e209bfcc278a2,data/cova3d_training_grid_candidates_v1_3/radiopaedia_4_85506_1/C50_FRG.npz,f1fcca06171b88cb7354784c44f3f035e1b2bbfabe9c442447360ba56917c6a7,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,12,3,0,0
radiopaedia_4_85506_1,radiopaedia_case_4,final_outer_cv,1.0,C100_COH,1.0,coherent,30,26,4,180,180,180,7;22;12;20;21;4;13;10;17;9;18;27;26;11;30;23;3;5;8;16;19;25;1;2;24;15;6;14;29;28,5;6;4;4;5;4;5;4;17;4;5;16;16;4;3;4;6;5;3;4;4;5;4;6;16;5;5;5;3;3,a7c2f5f531b3ed9f81c81069d9b2b81dada7ee75473329adcd1523cda36533c7,2f76c3e2c2d3b721a69b08f021e6ba33e9dcda813e17f344266aae1c01f47095,data/cova3d_training_grid_candidates_v1_3/radiopaedia_4_85506_1/C100_COH.npz,3246ee9d836cabd29a2abedc10dca3f1f6114195a3b226ce0b54953f53b008c9,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,26,4,0,0
radiopaedia_4_85506_1,radiopaedia_case_4,final_outer_cv,1.0,C100_DIS,1.0,dispersed,30,26,4,180,180,180,7;22;12;20;21;4;13;10;17;9;18;27;26;11;30;23;3;5;8;16;19;25;1;2;24;15;6;14;29;28,5;6;4;4;5;4;5;4;17;4;5;16;16;4;3;4;6;5;3;4;4;5;4;6;16;5;5;5;3;3,a7c2f5f531b3ed9f81c81069d9b2b81dada7ee75473329adcd1523cda36533c7,08d6791cfa7b4364b0195dbf279b743dbb00e41bc70b88d24fa1226dcead429a,data/cova3d_training_grid_candidates_v1_3/radiopaedia_4_85506_1/C100_DIS.npz,e57f4f5fc0143e3ee4136a133b69253c56ec88d12c84c4c821c9cf8691f0275c,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,26,4,0,0
radiopaedia_4_85506_1,radiopaedia_case_4,final_outer_cv,1.0,C100_FRG,1.0,fragmented,30,26,4,180,180,180,7;22;12;20;21;4;13;10;17;9;18;27;26;11;30;23;3;5;8;16;19;25;1;2;24;15;6;14;29;28,5;6;4;4;5;4;5;4;17;4;5;16;16;4;3;4;6;5;3;4;4;5;4;6;16;5;5;5;3;3,a7c2f5f531b3ed9f81c81069d9b2b81dada7ee75473329adcd1523cda36533c7,4c89776c8c57cb36cebaae3f56df3d7bd9c479bfad9329c646a6cf9fc69af330,data/cova3d_training_grid_candidates_v1_3/radiopaedia_4_85506_1/C100_FRG.npz,ec5cb2734f23446e3fce6370e09316f22b070297bc2d02e6b777fa03675fb084,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,26,4,0,0
radiopaedia_7_85703_0,radiopaedia_case_7,final_outer_cv,2.0,C50_COH,0.5,coherent,2,2,0,16,16,16,4;2,9;7,e56283b7b8b2ce6eeacfd94332570e350231dc8c16d60f17b8643ee14ed29236,c86cc83dbe727de839111101a01ecad664d1362b45df58b1b59432cb0b574858,data/cova3d_training_grid_candidates_v1_3/radiopaedia_7_85703_0/C50_COH.npz,25940d2e58ba54dabe6b73f6a2e6edbfb5913f645e1bbb980f053633afa320e8,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,2,0,0,0
radiopaedia_7_85703_0,radiopaedia_case_7,final_outer_cv,2.0,C50_DIS,0.5,dispersed,2,2,0,16,16,16,4;2,9;7,e56283b7b8b2ce6eeacfd94332570e350231dc8c16d60f17b8643ee14ed29236,67a312b05e1758d22b6be54e232b589d2a3534e0b9dd8ac25bdcba0b7fae71fb,data/cova3d_training_grid_candidates_v1_3/radiopaedia_7_85703_0/C50_DIS.npz,c559cc0c6faecf7f0676039efc62c79d48736b7d4eeb3ac000f30e97ab806ad9,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,2,0,0,0
radiopaedia_7_85703_0,radiopaedia_case_7,final_outer_cv,2.0,C50_FRG,0.5,fragmented,2,2,0,16,16,16,4;2,9;7,e56283b7b8b2ce6eeacfd94332570e350231dc8c16d60f17b8643ee14ed29236,652ee3fa3504326b28033762895c86bfd4f0b5515708406005bfaec76c81db16,data/cova3d_training_grid_candidates_v1_3/radiopaedia_7_85703_0/C50_FRG.npz,945fc5e81a66d056780a60a7b0b7665f19b53e9ab4c5c35db90f1e0df4c76afe,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,2,0,0,0
radiopaedia_7_85703_0,radiopaedia_case_7,final_outer_cv,2.0,C100_COH,1.0,coherent,4,4,0,16,16,16,4;2;3;1,4;4;4;4,e56283b7b8b2ce6eeacfd94332570e350231dc8c16d60f17b8643ee14ed29236,b24ba11d5bd13a097c80c117152e5ab276d4b5886abfc4d91c0810d73e8f9ba6,data/cova3d_training_grid_candidates_v1_3/radiopaedia_7_85703_0/C100_COH.npz,2170059d6a6f18d5e9ea105795e8e7c2538882b191fe221211cf8b1137cba848,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,4,0,0,0
radiopaedia_7_85703_0,radiopaedia_case_7,final_outer_cv,2.0,C100_DIS,1.0,dispersed,4,4,0,16,16,16,4;2;3;1,4;4;4;4,e56283b7b8b2ce6eeacfd94332570e350231dc8c16d60f17b8643ee14ed29236,b9220fa440c7ebe5c793d08bc46e9441f443525ecb3b1c6a128aca1bb06b190c,data/cova3d_training_grid_candidates_v1_3/radiopaedia_7_85703_0/C100_DIS.npz,8a434e96b02b05d2dd4e143541e564970f332c90d657deec0c5550e9c09e4e96,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,4,0,0,0
radiopaedia_7_85703_0,radiopaedia_case_7,final_outer_cv,2.0,C100_FRG,1.0,fragmented,4,4,0,16,16,16,4;2;3;1,4;4;4;4,e56283b7b8b2ce6eeacfd94332570e350231dc8c16d60f17b8643ee14ed29236,175b1660cc870fe332bbcc754185f93cce1430861b0f844373962049db570b20,data/cova3d_training_grid_candidates_v1_3/radiopaedia_7_85703_0/C100_FRG.npz,f694ca9f8889473ebf2b7fc4db505ca2bc61d8b5b4cf1c622645b761d75c180f,COVA3D_1.0+A1+A1.1+A1.2+A1.3+N1+N2,True,False,4,0,0,0
