case_id,role,coverage_fraction,component_native_id,resolution_class,quota,coh_connected_sets,dis_connected_sets,frg_connected_sets,coh_component_sizes,dis_component_sizes,frg_component_sizes,coh_mean_nn_mm,dis_mean_nn_mm,frg_mean_nn_mm,coh_equals_dis,coh_equals_frg,dis_equals_frg,any_pairwise_alias,jaccard_coh_dis,jaccard_coh_frg,jaccard_dis_frg,geometry_claim_COH,geometry_claim_DIS,geometry_claim_FRG,limited_identity_pass,geometry_claim_pass,topology_pass,operational_distinct_pass,component_operationality_pass,common_capacity
coronacases_008,permanent_development,0.5,22,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,3;1;1,1.6242640687119283,6.741640786499874,3.25942890371748,False,False,False,False,0.0,0.1111111111111111,0.1111111111111111,True,True,True,True,True,True,True,True,5
coronacases_008,permanent_development,0.5,28,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,14.938344230417176,4.5,False,False,False,False,0.0,0.1111111111111111,0.25,True,True,True,True,True,True,True,True,5
coronacases_008,permanent_development,0.5,31,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,2;2;2,1.5,7.363278481212785,1.5,False,False,False,False,0.0,0.09090909090909091,0.09090909090909091,True,True,True,True,True,True,True,True,6
coronacases_008,permanent_development,0.5,33,GLOBAL_RESOLUTION_LIMITED,38,1,1,1,38,38,38,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,38
coronacases_008,permanent_development,0.5,35,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,24.07282773793705,14.303222944314799,False,False,False,False,0.0,0.14285714285714285,0.3333333333333333,True,True,True,True,True,True,True,True,4
coronacases_008,permanent_development,0.5,36,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.8,9.88551535205349,3.618677324489565,False,False,False,False,0.0,0.25,0.1111111111111111,True,True,True,True,True,True,True,True,5
coronacases_008,permanent_development,0.5,37,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,3;2;1,1.75,9.448043331698925,3.0871173070873836,False,False,False,False,0.09090909090909091,0.2,0.3333333333333333,True,True,True,True,True,True,True,True,6
coronacases_008,permanent_development,0.5,39,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,3.354101966249685,1.8,False,False,False,False,0.1111111111111111,0.1111111111111111,0.1111111111111111,True,True,True,True,True,True,True,True,5
coronacases_008,permanent_development,0.5,40,GLOBAL_RESOLUTION_LIMITED,45,1,1,1,45,45,45,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,92
coronacases_008,permanent_development,1.0,1,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,2,3,1;1;1,2;1,1.5,6.35917360311745,3.6502815398728843,False,False,False,False,0.0,0.2,0.2,True,True,True,True,True,True,True,True,3
coronacases_008,permanent_development,1.0,2,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,2.0,15.714038754232329,12.363420381819862,False,False,False,False,0.0,0.2,0.2,True,True,True,True,True,True,True,True,3
coronacases_008,permanent_development,1.0,3,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.875,16.019387228824385,8.856478877150657,False,False,False,False,0.14285714285714285,0.14285714285714285,0.3333333333333333,True,True,True,True,True,True,True,True,4
coronacases_008,permanent_development,1.0,4,GLOBAL_RESOLUTION_LIMITED,33,1,1,1,33,33,33,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,46
coronacases_008,permanent_development,1.0,5,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.875,61.59093156019713,39.8904923047178,False,False,False,False,0.14285714285714285,0.14285714285714285,0.6,True,True,True,True,True,True,True,True,4
coronacases_008,permanent_development,1.0,6,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,2.0,4.69925581813316,3.118033988749895,False,False,False,False,0.0,0.2,0.2,True,True,True,True,True,True,True,True,3
coronacases_008,permanent_development,1.0,7,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,13.119384975503039,6.796693311223912,False,False,False,False,0.0,0.14285714285714285,0.14285714285714285,True,True,True,True,True,True,True,True,4
coronacases_008,permanent_development,1.0,8,GLOBAL_GEOMETRY_RESOLVABLE,3,1,2,2,3,2;1,2;1,2.118033988749895,4.252265380515173,2.0,False,False,False,False,0.0,0.0,0.2,True,True,True,True,True,True,True,True,3
coronacases_008,permanent_development,1.0,11,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,6.618912286556345,3.4541634565979926,False,False,False,False,0.0,0.3333333333333333,0.14285714285714285,True,True,True,True,True,True,True,True,4
coronacases_008,permanent_development,1.0,12,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,1.5,6.184658438426491,5.47637996885096,False,False,False,False,0.0,0.2,0.5,True,True,True,True,True,True,True,True,3
coronacases_008,permanent_development,1.0,13,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,1.5,8.415644303948184,7.038581573040311,False,False,False,False,0.0,0.2,0.2,True,True,True,True,True,True,True,True,3
coronacases_008,permanent_development,1.0,16,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,13.75685436988299,6.526555610218679,False,False,False,False,0.0,0.14285714285714285,0.3333333333333333,True,True,True,True,True,True,True,True,4
coronacases_008,permanent_development,1.0,17,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.875,11.520063083383054,7.069455614842247,False,False,False,False,0.14285714285714285,0.3333333333333333,0.3333333333333333,True,True,True,True,True,True,True,True,4
coronacases_008,permanent_development,1.0,18,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.6553300858899105,6.528286112271873,3.6992861296468504,False,False,False,False,0.14285714285714285,0.14285714285714285,0.14285714285714285,True,True,True,True,True,True,True,True,4
coronacases_008,permanent_development,1.0,19,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,1.5,7.634413615167959,5.977725364273732,False,False,False,False,0.0,0.2,0.5,True,True,True,True,True,True,True,True,3
coronacases_008,permanent_development,1.0,20,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.9635254915624212,4.598402071858638,2.8713203435596424,False,False,False,False,0.0,0.14285714285714285,0.3333333333333333,True,True,True,True,True,True,True,True,4
coronacases_008,permanent_development,1.0,21,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,1.5,7.19041575982343,5.977725364273732,False,False,False,False,0.0,0.2,0.2,True,True,True,True,True,True,True,True,3
coronacases_008,permanent_development,1.0,22,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,2.0,8.0,6.41439347309558,False,False,False,False,0.0,0.2,0.2,True,True,True,True,True,True,True,True,3
coronacases_008,permanent_development,1.0,23,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,4.743416490252569,3.4541634565979926,False,False,False,False,0.0,0.0,0.3333333333333333,True,True,True,True,True,True,True,True,4
coronacases_008,permanent_development,1.0,24,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,5.8062430400804566,4.499249624684678,False,False,False,False,0.14285714285714285,0.3333333333333333,0.3333333333333333,True,True,True,True,True,True,True,True,4
coronacases_008,permanent_development,1.0,25,GLOBAL_GEOMETRY_RESOLVABLE,2,1,2,2,2,1;1,1;1,3.6742346141747673,21.529050141610984,12.36931687685298,False,False,False,False,0.0,0.3333333333333333,0.0,True,True,True,True,True,True,True,True,2
coronacases_008,permanent_development,1.0,26,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,2.0,63.46832416551579,57.78397603917065,False,False,False,False,0.0,0.0,0.2,True,True,True,True,True,True,True,True,3
coronacases_008,permanent_development,1.0,27,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,6.841578843897922,6.406149737043933,False,False,False,False,0.0,0.14285714285714285,0.3333333333333333,True,True,True,True,True,True,True,True,4
coronacases_008,permanent_development,1.0,28,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,15.451052995337808,8.897085368400163,False,False,False,False,0.14285714285714285,0.14285714285714285,0.3333333333333333,True,True,True,True,True,True,True,True,4
coronacases_008,permanent_development,1.0,31,GLOBAL_GEOMETRY_RESOLVABLE,2,1,2,2,2,1;1,1;1,1.5,18.24828759089466,12.186057606953941,False,False,False,False,0.0,0.3333333333333333,0.0,True,True,True,True,True,True,True,True,2
coronacases_008,permanent_development,1.0,33,GLOBAL_RESOLUTION_LIMITED,33,1,1,1,33,33,33,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,38
coronacases_008,permanent_development,1.0,34,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,7.782153795463513,4.18693177121688,False,False,False,False,0.0,0.14285714285714285,0.14285714285714285,True,True,True,True,True,True,True,True,4
coronacases_008,permanent_development,1.0,35,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,1.5,24.908281410686076,26.82613855450764,False,False,False,False,0.0,0.2,0.2,True,True,True,True,True,True,True,True,3
coronacases_008,permanent_development,1.0,36,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,11.489253502947578,7.394174207655505,False,False,False,False,0.0,0.14285714285714285,0.3333333333333333,True,True,True,True,True,True,True,True,4
coronacases_008,permanent_development,1.0,37,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,11.797144518587402,6.2613519212621505,False,False,False,False,0.0,0.14285714285714285,0.3333333333333333,True,True,True,True,True,True,True,True,4
coronacases_008,permanent_development,1.0,38,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,2.0,9.34166020071207,8.349506898320675,False,False,False,False,0.0,0.2,0.2,True,True,True,True,True,True,True,True,3
coronacases_008,permanent_development,1.0,39,GLOBAL_GEOMETRY_RESOLVABLE,2,1,2,2,2,1;1,1;1,1.5,7.5,5.408326913195984,False,False,False,False,0.0,0.0,0.3333333333333333,True,True,True,True,True,True,True,True,2
coronacases_008,permanent_development,1.0,40,GLOBAL_RESOLUTION_LIMITED,34,1,1,1,34,34,34,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,92
coronacases_009,final_outer_cv,0.5,2,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,1.5,9.518515969218662,5.803210199582772,False,False,False,False,0.0,0.2,0.0,True,True,True,True,True,True,True,True,3
coronacases_009,final_outer_cv,0.5,4,GLOBAL_GEOMETRY_RESOLVABLE,6,1,5,3,6,2;1;1;1;1,2;2;2,1.5,2.9976761962286425,1.5,False,False,False,False,0.09090909090909091,0.2,0.2,True,True,True,True,True,True,True,True,6
coronacases_009,final_outer_cv,0.5,5,GLOBAL_GEOMETRY_RESOLVABLE,4,1,3,2,4,2;1;1,2;2,1.5,4.087117307087384,1.5,False,False,False,False,0.0,0.3333333333333333,0.0,True,True,True,True,True,True,True,True,4
coronacases_009,final_outer_cv,0.5,6,GLOBAL_RESOLUTION_LIMITED,32,1,1,1,32,32,32,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,50
coronacases_009,final_outer_cv,0.5,9,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,2.118033988749895,9.032514013561723,5.854860063735631,False,False,False,False,0.0,0.2,0.2,True,True,True,True,True,True,True,True,3
coronacases_009,final_outer_cv,1.0,1,GLOBAL_GEOMETRY_RESOLVABLE,2,1,2,2,2,1;1,1;1,2.1213203435596424,74.75961476626267,54.04165060395547,False,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,True,True,True,True,True,True,True,2
coronacases_009,final_outer_cv,1.0,2,GLOBAL_GEOMETRY_RESOLVABLE,2,1,2,2,2,1;1,1;1,1.5,13.82931668593933,6.87386354243376,False,False,False,False,0.0,0.0,0.3333333333333333,True,True,True,True,True,True,True,True,2
coronacases_009,final_outer_cv,1.0,3,GLOBAL_GEOMETRY_RESOLVABLE,2,1,2,2,2,1;1,1;1,1.5,79.44337606119217,44.54772721475249,False,False,False,False,0.0,0.3333333333333333,0.0,True,True,True,True,True,True,True,True,2
coronacases_009,final_outer_cv,1.0,4,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,4.575297321030461,2.8713203435596424,False,False,False,False,0.0,0.14285714285714285,0.3333333333333333,True,True,True,True,True,True,True,True,4
coronacases_009,final_outer_cv,1.0,5,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,1.5,4.5,4.5,False,False,False,False,0.0,0.2,0.5,True,True,True,True,True,True,True,True,3
coronacases_009,final_outer_cv,1.0,6,GLOBAL_RESOLUTION_LIMITED,26,1,1,1,26,26,26,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,50
coronacases_009,final_outer_cv,1.0,7,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,2.0,5.854860063735631,3.73606797749979,False,False,False,False,0.0,0.2,0.2,True,True,True,True,True,True,True,True,3
coronacases_009,final_outer_cv,1.0,8,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,1.5,13.643023258910317,7.791601917160037,False,False,False,False,0.0,0.2,0.2,True,True,True,True,True,True,True,True,3
coronacases_009,final_outer_cv,1.0,9,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,2.118033988749895,8.377260792952907,5.8416192529637785,False,False,False,False,0.0,0.2,0.5,True,True,True,True,True,True,True,True,3
coronacases_010,final_outer_cv,0.5,1,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,2;2;2,1.5,70.03769207752298,1.5,False,False,False,False,0.0,0.2,0.2,True,True,True,True,True,True,True,True,6
coronacases_010,final_outer_cv,0.5,2,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.8,9.840723247537204,3.0,False,False,False,False,0.0,0.25,0.1111111111111111,True,True,True,True,True,True,True,True,5
coronacases_010,final_outer_cv,0.5,4,GLOBAL_GEOMETRY_RESOLVABLE,9,1,9,3,9,1;1;1;1;1;1;1;1;1,3;3;3,1.5,4.80803199376388,1.6666666666666667,False,False,False,False,0.0,0.125,0.058823529411764705,True,True,True,True,True,True,True,True,9
coronacases_010,final_outer_cv,1.0,1,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,2.0,99.26678757426589,89.6157248345025,False,False,False,False,0.0,0.2,0.2,True,True,True,True,True,True,True,True,3
coronacases_010,final_outer_cv,1.0,2,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,2.414213562373095,13.06785706919441,10.434253111582123,False,False,False,False,0.0,0.2,0.2,True,True,True,True,True,True,True,True,3
coronacases_010,final_outer_cv,1.0,3,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,2,3,1;1;1,2;1,1.7071067811865472,6.1055512754639905,3.5495097567963927,False,False,False,False,0.0,0.2,0.2,True,True,True,True,True,True,True,True,4
coronacases_010,final_outer_cv,1.0,4,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,7.706368573892319,4.816343310049055,False,False,False,False,0.0,0.14285714285714285,0.3333333333333333,True,True,True,True,True,True,True,True,4
coronacases_010,final_outer_cv,1.0,5,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,2.0,101.83563948128153,79.57543144413567,False,False,False,False,0.0,0.2,0.0,True,True,True,True,True,True,True,True,6
coronacases_010,final_outer_cv,1.0,6,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,8.032435218290722,4.446487785800281,False,False,False,False,0.0,0.3333333333333333,0.0,True,True,True,True,True,True,True,True,5
radiopaedia_10_85902_1,final_outer_cv,0.5,1,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,7.811606960566987,3.931980515339464,False,False,False,False,0.0,0.3333333333333333,0.14285714285714285,True,True,True,True,True,True,True,True,4
radiopaedia_10_85902_1,final_outer_cv,1.0,1,GLOBAL_GEOMETRY_RESOLVABLE,2,1,2,2,2,1;1,1;1,1.5,12.093386622447824,8.48528137423857,False,False,False,False,0.0,0.3333333333333333,0.3333333333333333,True,True,True,True,True,True,True,True,4
radiopaedia_10_85902_1,final_outer_cv,1.0,2,GLOBAL_GEOMETRY_RESOLVABLE,2,1,2,2,2,1;1,1;1,1.5,105.94928031846182,62.94640577507186,False,False,False,False,0.0,0.3333333333333333,0.0,True,True,True,True,True,True,True,True,3
radiopaedia_10_85902_3,final_outer_cv,0.5,2,GLOBAL_GEOMETRY_RESOLVABLE,7,1,7,3,7,1;1;1;1;1;1;1,4;2;1,1.5,48.23660667932598,11.56472996160982,False,False,False,False,0.0,0.07692307692307693,0.16666666666666666,True,True,True,True,True,True,True,True,7
radiopaedia_10_85902_3,final_outer_cv,1.0,1,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,2.0,11.814484302118045,9.004144351546111,False,False,False,False,0.0,0.0,0.2,True,True,True,True,True,True,True,True,4
radiopaedia_10_85902_3,final_outer_cv,1.0,2,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,67.97584108877697,36.72655486563437,False,False,False,False,0.14285714285714285,0.14285714285714285,0.6,True,True,True,True,True,True,True,True,5
radiopaedia_14_85914_0,permanent_development,0.5,1,GLOBAL_GEOMETRY_RESOLVABLE,11,1,11,3,11,1;1;1;1;1;1;1;1;1;1;1,4;4;3,1.5564836675963312,62.17928529193023,1.5,False,False,False,False,0.0,0.2222222222222222,0.1,True,True,True,True,True,True,True,True,11
radiopaedia_14_85914_0,permanent_development,0.5,3,GLOBAL_GEOMETRY_RESOLVABLE,9,1,9,3,9,1;1;1;1;1;1;1;1;1,3;3;3,1.5690355937288492,4.951050679240165,1.5,False,False,False,False,0.0,0.125,0.125,True,True,True,True,True,True,True,True,9
radiopaedia_14_85914_0,permanent_development,0.5,4,GLOBAL_GEOMETRY_RESOLVABLE,7,1,7,3,7,1;1;1;1;1;1;1,3;2;2,1.5,17.653799101794593,1.5,False,False,False,False,0.0,0.16666666666666666,0.07692307692307693,True,True,True,True,True,True,True,True,7
radiopaedia_14_85914_0,permanent_development,0.5,5,GLOBAL_GEOMETRY_RESOLVABLE,8,1,8,3,8,1;1;1;1;1;1;1;1,3;3;2,1.6553300858899105,10.596063390600321,1.5,False,False,False,False,0.0,0.14285714285714285,0.06666666666666667,True,True,True,True,True,True,True,True,8
radiopaedia_14_85914_0,permanent_development,0.5,10,GLOBAL_GEOMETRY_RESOLVABLE,8,1,5,2,8,4;1;1;1;1,4;4,1.5776650429449552,2.6491856633422426,1.5,False,False,False,False,0.14285714285714285,0.6,0.14285714285714285,True,True,True,True,True,True,True,True,8
radiopaedia_14_85914_0,permanent_development,0.5,13,GLOBAL_GEOMETRY_RESOLVABLE,9,1,9,3,9,1;1;1;1;1;1;1;1;1,3;3;3,1.5,4.442809041582063,1.5,False,False,False,False,0.0,0.2,0.125,True,True,True,True,True,True,True,True,9
radiopaedia_14_85914_0,permanent_development,0.5,14,GLOBAL_GEOMETRY_RESOLVABLE,7,1,7,3,7,1;1;1;1;1;1;1,3;2;2,1.5,4.76398511802217,1.5,False,False,False,False,0.07692307692307693,0.16666666666666666,0.16666666666666666,True,True,True,True,True,True,True,True,7
radiopaedia_14_85914_0,permanent_development,0.5,17,GLOBAL_GEOMETRY_RESOLVABLE,10,1,10,3,10,1;1;1;1;1;1;1;1;1;1,4;3;3,1.5,66.11351941120286,1.5,False,False,False,False,0.05263157894736842,0.17647058823529413,0.17647058823529413,True,True,True,True,True,True,True,True,10
radiopaedia_14_85914_0,permanent_development,0.5,21,GLOBAL_GEOMETRY_RESOLVABLE,9,1,9,3,9,1;1;1;1;1;1;1;1;1,4;3;2,1.5,6.568298123917263,1.5,False,False,False,False,0.0,0.125,0.125,True,True,True,True,True,True,True,True,9
radiopaedia_14_85914_0,permanent_development,0.5,22,GLOBAL_GEOMETRY_RESOLVABLE,9,1,9,3,9,1;1;1;1;1;1;1;1;1,4;3;2,1.5,6.969391713297044,1.5,False,False,False,False,0.0,0.2857142857142857,0.125,True,True,True,True,True,True,True,True,9
radiopaedia_14_85914_0,permanent_development,0.5,24,GLOBAL_RESOLUTION_LIMITED,48,1,1,1,48,48,48,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,48
radiopaedia_14_85914_0,permanent_development,0.5,26,GLOBAL_GEOMETRY_RESOLVABLE,8,1,6,3,8,2;2;1;1;1;1,3;3;2,1.5,3.9045941430902387,1.5,False,False,False,False,0.0,0.14285714285714285,0.14285714285714285,True,True,True,True,True,True,True,True,8
radiopaedia_14_85914_0,permanent_development,0.5,28,GLOBAL_GEOMETRY_RESOLVABLE,10,1,8,3,10,2;2;1;1;1;1;1;1,4;3;3,1.7121320343559643,3.767266650678105,1.5,False,False,False,False,0.05263157894736842,0.1111111111111111,0.1111111111111111,True,True,True,True,True,True,True,True,10
radiopaedia_14_85914_0,permanent_development,0.5,30,GLOBAL_GEOMETRY_RESOLVABLE,9,1,8,3,9,2;1;1;1;1;1;1;1,3;3;3,1.5,3.70376005900311,1.5,False,False,False,False,0.058823529411764705,0.125,0.2,True,True,True,True,True,True,True,True,9
radiopaedia_14_85914_0,permanent_development,1.0,1,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,3;2;1,1.6035533905932737,89.95454215701835,25.785688292770597,False,False,False,False,0.0,0.3333333333333333,0.2,True,True,True,True,True,True,True,True,6
radiopaedia_14_85914_0,permanent_development,1.0,2,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.6553300858899105,24.3788964688921,17.418086865204927,False,False,False,False,0.0,0.14285714285714285,0.3333333333333333,True,True,True,True,True,True,True,True,4
radiopaedia_14_85914_0,permanent_development,1.0,3,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,6.577925618702662,2.669693845669907,False,False,False,False,0.0,0.25,0.1111111111111111,True,True,True,True,True,True,True,True,5
radiopaedia_14_85914_0,permanent_development,1.0,4,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.6242640687119283,20.67225908724177,8.63370701601832,False,False,False,False,0.0,0.25,0.25,True,True,True,True,True,True,True,True,5
radiopaedia_14_85914_0,permanent_development,1.0,5,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,2;2;2,1.5,10.765359126018879,1.5,False,False,False,False,0.09090909090909091,0.09090909090909091,0.3333333333333333,True,True,True,True,True,True,True,True,6
radiopaedia_14_85914_0,permanent_development,1.0,6,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,3;1;1,1.5,5.297629049064719,3.0486832980505136,False,False,False,False,0.1111111111111111,0.1111111111111111,0.42857142857142855,True,True,True,True,True,True,True,True,5
radiopaedia_14_85914_0,permanent_development,1.0,7,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,3;2;1,1.5,4.316321989581803,1.8090169943749475,False,False,False,False,0.0,0.3333333333333333,0.09090909090909091,True,True,True,True,True,True,True,True,6
radiopaedia_14_85914_0,permanent_development,1.0,9,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,3;1;1,1.5,10.701342018681867,5.226661530556788,False,False,False,False,0.0,0.1111111111111111,0.25,True,True,True,True,True,True,True,True,5
radiopaedia_14_85914_0,permanent_development,1.0,10,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,4.381214439722835,3.0,False,False,False,False,0.0,0.3333333333333333,0.14285714285714285,True,True,True,True,True,True,True,True,4
radiopaedia_14_85914_0,permanent_development,1.0,11,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.6553300858899105,27.58755591370509,12.982129822725067,False,False,False,False,0.0,0.14285714285714285,0.14285714285714285,True,True,True,True,True,True,True,True,4
radiopaedia_14_85914_0,permanent_development,1.0,12,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,1.5,6.623105625617661,4.743416490252569,False,False,False,False,0.0,0.2,0.2,True,True,True,True,True,True,True,True,3
radiopaedia_14_85914_0,permanent_development,1.0,13,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,6.410664883374109,2.7297058540778356,False,False,False,False,0.0,0.25,0.25,True,True,True,True,True,True,True,True,5
radiopaedia_14_85914_0,permanent_development,1.0,14,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,6.356959714428308,3.6543200081715823,False,False,False,False,0.14285714285714285,0.14285714285714285,0.0,True,True,True,True,True,True,True,True,4
radiopaedia_14_85914_0,permanent_development,1.0,15,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,2;2;2,1.5,12.512790404841837,1.5,False,False,False,False,0.09090909090909091,0.2,0.3333333333333333,True,True,True,True,True,True,True,True,6
radiopaedia_14_85914_0,permanent_development,1.0,16,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,22.033281280695636,8.72994023880668,False,False,False,False,0.0,0.25,0.25,True,True,True,True,True,True,True,True,5
radiopaedia_14_85914_0,permanent_development,1.0,17,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.8727922061357851,95.66559693440863,23.66196785680186,False,False,False,False,0.0,0.1111111111111111,0.25,True,True,True,True,True,True,True,True,5
radiopaedia_14_85914_0,permanent_development,1.0,19,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,4.934298283786326,2.541640786499874,False,False,False,False,0.1111111111111111,0.0,0.1111111111111111,True,True,True,True,True,True,True,True,5
radiopaedia_14_85914_0,permanent_development,1.0,20,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,8.921282545815082,4.711409973215888,False,False,False,False,0.0,0.1111111111111111,0.25,True,True,True,True,True,True,True,True,5
